route_id,service_id,trip_id,direction_id,shape_id
952900,1824851,552785610290212,0,30882
952900,1824851,552785710290212,0,30882
952900,1824851,552785810290212,0,30882
952900,1824851,552785910290212,0,30882
952900,1824851,552786010290212,0,30882
952900,1824851,552786110290212,0,30882
952900,1824851,552786210290212,0,30882
952900,1824851,552786310290212,0,30882
952900,1824851,552786410290212,0,30882
952900,1824851,552786510290212,0,30882
952900,1824851,552786610290212,0,30882
952900,1824851,552786710290212,0,30882
952900,1824851,552786810290212,0,30882
952900,1824851,552786910290212,0,30882
952900,1824851,552787010290212,0,30882
952900,1824851,552787110290212,0,30882
952900,1824851,552787210290212,0,30882
952900,1824851,552787310290212,0,30882
952900,1824851,552787410290212,0,30882
952900,1824851,552787510290212,0,30882
952900,1824851,552787610290212,0,30882
952900,1824851,552787710290212,0,30882
952900,1824851,552787810290212,0,30882
952900,1824851,552787910290212,0,30882
952900,1824851,552788010290212,0,30882
952900,1824851,552788110290212,0,30882
952900,1824851,552788210290212,0,30882
952900,1824851,552788310290212,0,30882
952900,1824851,552788410290212,0,30882
952900,1824851,552788510290212,0,30882
952900,1824851,552788610290212,0,30882
952900,1824851,552788710290212,0,30882
952900,1824851,552788810290212,0,30882
952900,1824851,552788910290212,0,30882
952900,1824851,552789010290212,0,30882
952900,1824851,552789110290212,0,30882
952900,1824851,552789210290212,0,30882
952900,1824851,552789310290212,0,30882
952900,1824851,552789410290212,0,30882
952900,1824851,552789510290212,0,30882
952900,1824851,552789610290212,0,30882
952903,1824852,552799921290212,1,30354
952903,1824852,552800021290212,1,30354
952903,1824852,552800121290212,1,30354
952903,1824852,552800221290212,1,30354
952903,1824852,552800321290212,1,30354
952903,1824852,552800421290212,1,30354
952903,1824852,552800521290212,1,30354
952903,1824852,552800621290212,1,30354
952903,1824852,552800721290212,1,30354
952903,1824852,552800821290212,1,30354
952903,1824852,552800921290212,1,30354
952903,1824852,552801021290212,1,30354
952903,1824852,552801121290212,1,30354
952903,1824852,552801221290212,1,30354
952903,1824852,552801321290212,1,30354
952903,1824852,552801421290212,1,30354
952903,1824852,552801521290212,1,30354
952903,1824852,552801621290212,1,30354
952903,1824852,552801721290212,1,30354
952903,1824852,552801821290212,1,30354
952903,1824852,552801921290212,1,30354
952903,1824852,552802021290212,1,30354
952903,1824852,552802121290212,1,30354
952903,1824852,552802221290212,1,30354
952903,1824852,552802321290212,1,30354
952903,1824852,552802421290212,1,30354
952903,1824852,552802521290212,1,30354
952903,1824852,552802621290212,1,30354
952903,1824852,552802721290212,1,30354
952903,1824852,552802821290212,1,30354
952903,1824852,552802921290212,1,30354
952903,1824852,552803021290212,1,30354
952903,1824852,552803121290212,1,30354
952903,1824852,552803221290212,1,30354
952903,1824852,552803321290212,1,30354
952903,1824852,552803421290212,1,30354
952903,1824852,552803521290212,1,30354
952903,1824852,552803621290212,1,30354
952903,1824852,552803721290212,1,30354
952903,1824852,552803821290212,1,30354
952903,1824852,552803921290212,1,30354
952903,1824852,552804021290212,1,30354
952903,1824852,552804121290212,1,30354
952903,1824852,552804221290212,1,30354
952903,1824852,552804321290212,1,30354
952903,1824852,552804421290212,1,30354
952903,1824852,552804521290212,1,30354
952903,1824852,552804621290212,1,30354
952903,1824852,552804721290212,1,30354
952903,1824852,552804821290212,1,30354
952903,1824852,552804921290212,1,30354
952903,1824852,552805021290212,1,30354
952903,1824852,552805121290212,1,30354
952903,1824852,552805221290212,1,30354
952903,1824852,552805321290212,1,30354
952903,1824852,552805421290212,1,30354
952903,1824852,552805521290212,1,30354
952903,1824852,552805621290212,1,30354
952903,1824852,552805721290212,1,30354
952903,1824852,552805821290212,1,30354
952903,1824852,552805921290212,1,30354
952903,1824852,552806021290212,1,30354
952903,1824852,552806121290212,1,30354
952903,1824852,552806221290212,1,30354
952903,1824852,552806321290212,1,30354
952903,1824852,552806421290212,1,30354
952903,1824852,552806521290212,1,30354
952903,1824852,552806621290212,1,30354
952903,1824852,552806721290212,1,30354
952903,1824852,552806821290212,1,30354
952903,1824852,552806921290212,1,30354
952903,1824852,552807021290212,1,30354
952903,1824852,552807121290212,1,30354
952903,1824852,552807221290212,1,30354
952903,1824852,552807321290212,1,30354
952903,1824852,552807421290212,1,30354
952903,1824852,552807521290212,1,30354
952903,1824852,552807621290212,1,30354
952903,1824852,552807721290212,1,30354
952903,1824852,552807821290212,1,30354
952903,1824852,552807921290212,1,30354
952903,1824852,552808021290212,1,30354
952903,1824852,552808121290212,1,30354
952903,1824852,552808221290212,1,30354
952903,1824852,552808321290212,1,30354
952903,1824852,552808421290212,1,30354
952903,1824852,552808521290212,1,30354
952903,1824853,552843421290212,1,30354
952903,1824853,552843521290212,1,30354
952903,1824853,552843621290212,1,30354
952903,1824853,552843721290212,1,30354
952903,1824853,552843821290212,1,30354
952903,1824853,552843921290212,1,30354
952903,1824853,552844021290212,1,30354
952903,1824853,552844121290212,1,30354
952903,1824853,552844221290212,1,30354
952903,1824853,552844321290212,1,30354
952903,1824853,552844421290212,1,30354
952903,1824853,552844521290212,1,30354
952903,1824853,552844621290212,1,30354
952903,1824853,552844721290212,1,30354
952903,1824853,552844821290212,1,30354
952903,1824853,552844921290212,1,30354
952903,1824853,552845021290212,1,30354
952903,1824853,552845121290212,1,30354
952903,1824853,552845221290212,1,30354
952903,1824853,552845321290212,1,30354
952903,1824853,552845421290212,1,30354
952903,1824853,552845521290212,1,30354
952903,1824853,552845621290212,1,30354
952903,1824853,552845721290212,1,30354
952903,1824853,552845821290212,1,30354
952903,1824853,552845921290212,1,30354
952903,1824853,552846021290212,1,30354
952903,1824853,552846121290212,1,30354
952903,1824853,552846221290212,1,30354
952903,1824853,552846321290212,1,30354
952903,1824853,552846421290212,1,30354
952903,1824853,552846521290212,1,30354
952903,1824853,552846621290212,1,30354
952903,1824853,552846721290212,1,30354
952903,1824853,552846821290212,1,30354
952903,1824853,552846921290212,1,30354
952903,1824853,552847021290212,1,30354
952903,1824853,552847121290212,1,30354
952903,1824853,552847221290212,1,30354
952903,1824853,552847321290212,1,30354
952903,1824853,552847421290212,1,30354
952903,1824853,552847521290212,1,30354
952903,1824853,552847621290212,1,30354
952903,1824853,552847721290212,1,30354
952903,1824853,552847821290212,1,30354
952903,1824853,552847921290212,1,30354
952903,1824853,552848021290212,1,30354
952903,1824853,552848121290212,1,30354
952903,1824853,552848221290212,1,30354
952903,1824853,552848321290212,1,30354
952903,1824853,552848421290212,1,30354
952903,1824853,552848521290212,1,30354
952903,1824853,552848621290212,1,30354
952903,1824853,552848721290212,1,30354
952903,1824853,552848821290212,1,30354
952903,1824853,552848921290212,1,30354
952903,1824853,552849021290212,1,30354
952903,1824853,552849121290212,1,30354
952903,1824853,552849221290212,1,30354
952903,1824853,552849321290212,1,30354
952903,1824853,552849421290212,1,30354
952903,1824853,552849521290212,1,30354
952903,1824853,552849621290212,1,30354
952903,1824853,552849721290212,1,30354
952903,1824853,552849821290212,1,30354
952903,1824853,552849921290212,1,30354
952903,1824853,552850021290212,1,30354
952903,1824853,552850121290212,1,30354
952903,1824853,552850221290212,1,30354
952903,1824853,552850321290212,1,30354
952903,1824853,552850421290212,1,30354
952903,1824853,552850521290212,1,30354
952903,1824853,552850621290212,1,30354
952903,1824853,552850721290212,1,30354
952903,1824853,552850821290212,1,30354
952903,1824853,552850921290212,1,30354
952903,1824853,552851021290212,1,30354
952903,1824853,552851121290212,1,30354
952903,1824853,552851221290212,1,30354
952903,1824853,552851321290212,1,30354
952903,1824853,552851421290212,1,30354
952903,1824853,552851521290212,1,30354
952903,1824853,552851621290212,1,30354
952903,1824853,552851721290212,1,30354
952903,1824853,552851821290212,1,30354
952903,1824853,552851921290212,1,30354
952903,1824853,552852021290212,1,30354
952903,1824853,552852121290212,1,30354
952903,1824853,552852221290212,1,30354
952903,1824853,552852321290212,1,30354
952903,1824853,552852421290212,1,30354
952903,1824853,552852521290212,1,30354
952903,1824853,552852621290212,1,30354
952903,1824853,552852721290212,1,30354
952903,1824853,552852821290212,1,30354
952903,1824853,552852921290212,1,30354
952903,1824853,552853021290212,1,30354
952903,1824853,552853121290212,1,30354
952903,1824853,552853221290212,1,30354
952903,1824853,552853321290212,1,30354
952903,1824853,552853421290212,1,30354
952903,1824853,552853521290212,1,30354
952905,1824854,552863810290212,0,30355
952905,1824854,552863910290212,0,30355
952905,1824854,552864010290212,0,30355
952905,1824854,552864110290212,0,30355
952905,1824854,552864210290212,0,30355
952905,1824854,552864310290212,0,30355
952905,1824854,552864410290212,0,30355
952905,1824854,552864510290212,0,30355
952905,1824854,552864610290212,0,30355
952905,1824854,552864710290212,0,30355
952905,1824854,552864810290212,0,30355
952905,1824854,552864910290212,0,30355
952905,1824854,552865010290212,0,30355
952905,1824854,552865110290212,0,30355
952905,1824854,552865210290212,0,30355
952905,1824854,552865310290212,0,30355
952905,1824854,552865410290212,0,30355
952905,1824854,552865510290212,0,30355
952905,1824854,552865610290212,0,30355
952905,1824854,552865710290212,0,30355
952905,1824854,552865810290212,0,30355
952905,1824854,552865910290212,0,30355
952905,1824854,552866010290212,0,30355
952905,1824854,552866110290212,0,30355
952905,1824854,552866210290212,0,30355
952905,1824854,552866310290212,0,30355
952905,1824854,552866410290212,0,30355
952905,1824854,552866510290212,0,30355
952905,1824854,552866610290212,0,30355
952905,1824854,552866710290212,0,30355
952905,1824854,552866810290212,0,30355
952905,1824854,552866910290212,0,30355
952905,1824854,552867010290212,0,30355
952905,1824854,552867110290212,0,30355
952905,1824854,552867210290212,0,30355
952905,1824854,552867310290212,0,30355
952905,1824854,552867410290212,0,30355
952905,1824854,552867510290212,0,30355
952905,1824854,552867610290212,0,30355
952905,1824854,552867710290212,0,30355
952905,1824854,552867810290212,0,30355
952905,1824854,552867910290212,0,30355
952905,1824854,552868010290212,0,30355
952905,1824854,552868110290212,0,30355
952905,1824854,552868210290212,0,30355
952905,1824854,552868310290212,0,30355
952905,1824854,552868410290212,0,30355
952905,1824854,552868510290212,0,30355
952905,1824854,552868610290212,0,30355
952905,1824854,552868710290212,0,30355
952905,1824854,552868810290212,0,30355
952905,1824854,552868910290212,0,30355
952905,1824854,552869010290212,0,30355
952905,1824854,552869110290212,0,30355
952905,1824854,552869210290212,0,30355
952905,1824854,552869310290212,0,30355
952905,1824854,552869410290212,0,30355
952905,1824854,552869510290212,0,30355
952905,1824854,552869610290212,0,30355
952905,1824854,552869710290212,0,30355
952905,1824854,552869810290212,0,30355
952905,1824854,552869910290212,0,30355
952905,1824854,552870010290212,0,30355
952905,1824854,552870110290212,0,30355
952905,1824854,552870210290212,0,30355
952905,1824854,552870310290212,0,30355
952905,1824854,552870410290212,0,30355
952905,1824854,552870510290212,0,30355
952905,1824854,552870610290212,0,30355
952905,1824854,552870710290212,0,30355
952905,1824854,552870810290212,0,30355
952905,1824854,552870910290212,0,30355
952905,1824854,552871010290212,0,30355
952905,1824854,552871110290212,0,30355
952905,1824854,552871210290212,0,30355
952905,1824854,552871310290212,0,30355
952905,1824854,552871410290212,0,30355
952905,1824854,552871510290212,0,30355
952905,1824854,552871610290212,0,30355
952905,1824854,552871710290212,0,30355
952905,1824854,552871810290212,0,30355
952905,1824854,552871910290212,0,30355
952905,1824854,552872010290212,0,30355
952905,1824854,552872110290212,0,30355
952905,1824854,552872210290212,0,30355
952905,1824854,552872310290212,0,30355
952905,1824854,552872410290212,0,30355
952905,1824854,552872510290212,0,30355
952905,1824854,552872610290212,0,30355
952905,1824854,552872710290212,0,30355
952905,1824854,552872810290212,0,30355
952905,1824854,552872910290212,0,30355
952905,1824854,552873010290212,0,30355
952905,1824854,552873110290212,0,30355
952905,1824854,552873210290212,0,30355
952905,1824854,552873310290212,0,30355
952905,1824854,552873410290212,0,30355
952905,1824854,552873510290212,0,30355
952905,1824854,552873610290212,0,30355
952905,1824854,552873710290212,0,30355
952905,1824854,552873810290212,0,30355
952905,1824854,552873910290212,0,30355
952905,1824854,552874010290212,0,30355
952905,1824854,552874110290212,0,30355
952905,1824854,552874210290212,0,30355
952905,1824854,552874310290212,0,30355
952905,1824854,552874410290212,0,30355
952905,1824854,552874510290212,0,30355
952905,1824854,552874610290212,0,30355
952905,1824854,552874710290212,0,30355
952905,1824854,552874810290212,0,30355
952905,1824854,552874910290212,0,30355
952905,1824854,552875010290212,0,30355
952905,1824854,552875110290212,0,30355
952905,1824854,552875210290212,0,30355
952905,1824854,552875310290212,0,30355
952905,1824854,552875410290212,0,30355
952905,1824854,552875510290212,0,30355
952905,1824854,552875610290212,0,30355
952905,1824854,552875710290212,0,30355
952905,1824854,552875810290212,0,30355
952905,1824854,552875910290212,0,30355
952905,1824854,552876010290212,0,30355
952905,1824854,552876110290212,0,30355
952905,1824854,552876210290212,0,30355
952905,1824854,552876310290212,0,30355
952905,1824854,552876410290212,0,30355
952905,1824855,552927310290212,0,30355
952905,1824855,552927410290212,0,30355
952905,1824855,552927510290212,0,30355
952905,1824855,552927610290212,0,30355
952905,1824855,552927710290212,0,30355
952905,1824855,552927810290212,0,30355
952905,1824855,552927910290212,0,30355
952905,1824855,552928010290212,0,30355
952905,1824855,552928110290212,0,30355
952905,1824855,552928210290212,0,30355
952905,1824855,552928310290212,0,30355
952905,1824855,552928410290212,0,30355
952905,1824855,552928510290212,0,30355
952905,1824855,552928610290212,0,30355
952905,1824855,552928710290212,0,30355
952905,1824855,552928810290212,0,30355
952905,1824855,552928910290212,0,30355
952905,1824855,552929010290212,0,30355
952905,1824855,552929110290212,0,30355
952905,1824855,552929210290212,0,30355
952905,1824855,552929310290212,0,30355
952905,1824855,552929410290212,0,30355
952905,1824855,552929510290212,0,30355
952905,1824855,552929610290212,0,30355
952905,1824855,552929710290212,0,30355
952905,1824855,552929810290212,0,30355
952905,1824855,552929910290212,0,30355
952905,1824855,552930010290212,0,30355
952905,1824855,552930110290212,0,30355
952905,1824855,552930210290212,0,30355
952905,1824855,552930310290212,0,30355
952905,1824855,552930410290212,0,30355
952905,1824855,552930510290212,0,30355
952905,1824855,552930610290212,0,30355
952905,1824855,552930710290212,0,30355
952905,1824855,552930810290212,0,30355
952905,1824855,552930910290212,0,30355
952905,1824855,552931010290212,0,30355
952905,1824855,552931110290212,0,30355
952905,1824855,552931210290212,0,30355
952905,1824855,552931310290212,0,30355
952905,1824855,552931410290212,0,30355
952905,1824855,552931510290212,0,30355
952905,1824855,552931610290212,0,30355
952905,1824855,552931710290212,0,30355
952905,1824855,552931810290212,0,30355
952905,1824855,552931910290212,0,30355
952905,1824855,552932010290212,0,30355
952905,1824855,552932110290212,0,30355
952905,1824855,552932210290212,0,30355
952905,1824855,552932310290212,0,30355
952905,1824855,552932410290212,0,30355
952905,1824855,552932510290212,0,30355
952905,1824855,552932610290212,0,30355
952905,1824855,552932710290212,0,30355
952905,1824855,552932810290212,0,30355
952905,1824855,552932910290212,0,30355
952905,1824855,552933010290212,0,30355
952905,1824855,552933110290212,0,30355
952905,1824855,552933210290212,0,30355
952905,1824855,552933310290212,0,30355
952905,1824855,552933410290212,0,30355
952905,1824855,552933510290212,0,30355
952905,1824855,552933610290212,0,30355
952905,1824855,552933710290212,0,30355
952905,1824855,552933810290212,0,30355
952905,1824855,552933910290212,0,30355
952905,1824855,552934010290212,0,30355
952905,1824855,552934110290212,0,30355
952905,1824855,552934210290212,0,30355
952905,1824855,552934310290212,0,30355
952905,1824855,552934410290212,0,30355
952905,1824855,552934510290212,0,30355
952905,1824855,552934610290212,0,30355
952905,1824855,552934710290212,0,30355
952905,1824855,552934810290212,0,30355
952905,1824855,552934910290212,0,30355
952905,1824855,552935010290212,0,30355
952905,1824855,552935110290212,0,30355
952905,1824855,552935210290212,0,30355
952905,1824855,552935310290212,0,30355
952905,1824855,552935410290212,0,30355
952905,1824855,552935510290212,0,30355
952905,1824855,552935610290212,0,30355
952906,1824856,552944120290212,1,30356
952906,1824856,552944220290212,1,30356
952906,1824856,552944320290212,1,30356
952906,1824856,552944420290212,1,30356
952906,1824856,552944520290212,1,30356
952906,1824856,552944620290212,1,30356
952906,1824856,552944720290212,1,30356
952906,1824856,552944820290212,1,30356
952906,1824856,552944920290212,1,30356
952906,1824856,552945020290212,1,30356
952906,1824856,552945120290212,1,30356
952906,1824856,552945220290212,1,30356
952906,1824856,552945320290212,1,30356
952906,1824856,552945420290212,1,30356
952906,1824856,552945520290212,1,30356
952906,1824856,552945620290212,1,30356
952906,1824856,552945720290212,1,30356
952906,1824856,552945820290212,1,30356
952906,1824856,552945920290212,1,30356
952906,1824856,552946020290212,1,30356
952906,1824856,552946120290212,1,30356
952906,1824856,552946220290212,1,30356
952906,1824856,552946320290212,1,30356
952906,1824856,552946420290212,1,30356
952906,1824856,552946520290212,1,30356
952906,1824856,552946620290212,1,30356
952906,1824856,552946720290212,1,30356
952906,1824856,552946820290212,1,30356
952906,1824856,552946920290212,1,30356
952906,1824856,552947020290212,1,30356
952906,1824856,552947120290212,1,30356
952906,1824856,552947220290212,1,30356
952906,1824856,552947320290212,1,30356
952906,1824856,552947420290212,1,30356
952906,1824856,552947520290212,1,30356
952906,1824856,552947620290212,1,30356
952906,1824856,552947720290212,1,30356
952906,1824856,552947820290212,1,30356
952906,1824856,552947920290212,1,30356
952906,1824856,552948020290212,1,30356
952906,1824856,552948120290212,1,30356
952906,1824856,552948220290212,1,30356
952906,1824856,552948320290212,1,30356
952906,1824856,552948420290212,1,30356
952906,1824856,552948520290212,1,30356
952906,1824856,552948620290212,1,30356
952906,1824856,552948720290212,1,30356
952906,1824856,552948820290212,1,30356
952906,1824856,552948920290212,1,30356
952906,1824856,552949020290212,1,30356
952906,1824856,552949120290212,1,30356
952906,1824856,552949220290212,1,30356
952906,1824856,552949320290212,1,30356
952906,1824856,552949420290212,1,30356
952906,1824856,552949520290212,1,30356
952906,1824856,552949620290212,1,30356
952906,1824856,552949720290212,1,30356
952906,1824856,552949820290212,1,30356
952906,1824856,552949920290212,1,30356
952906,1824856,552950020290212,1,30356
952906,1824856,552950120290212,1,30356
952906,1824856,552950220290212,1,30356
952906,1824856,552950320290212,1,30356
952906,1824856,552950420290212,1,30356
952906,1824856,552950520290212,1,30356
952906,1824856,552950620290212,1,30356
952906,1824856,552950720290212,1,30356
952906,1824856,552950820290212,1,30356
952906,1824856,552950920290212,1,30356
952906,1824856,552951020290212,1,30356
952906,1824856,552951120290212,1,30356
952906,1824856,552951220290212,1,30356
952906,1824856,552951320290212,1,30356
952906,1824856,552951420290212,1,30356
952906,1824856,552951520290212,1,30356
952906,1824856,552951620290212,1,30356
952906,1824856,552951720290212,1,30356
952906,1824856,552951820290212,1,30356
952906,1824856,552951920290212,1,30356
952906,1824856,552952020290212,1,30356
952906,1824856,552952120290212,1,30356
952906,1824856,552952220290212,1,30356
952906,1824856,552952320290212,1,30356
952906,1824856,552952420290212,1,30356
952906,1824856,552952520290212,1,30356
952906,1824856,552952620290212,1,30356
952906,1824856,552952720290212,1,30356
952906,1824856,552952820290212,1,30356
952906,1824856,552952920290212,1,30356
952906,1824856,552953020290212,1,30356
952906,1824856,552953120290212,1,30356
952906,1824856,552953220290212,1,30356
952906,1824856,552953320290212,1,30356
952906,1824856,552953420290212,1,30356
952906,1824856,552953520290212,1,30356
952906,1824856,552953620290212,1,30356
952906,1824856,552953720290212,1,30356
952906,1824856,552953820290212,1,30356
952906,1824856,552953920290212,1,30356
952906,1824856,552954020290212,1,30356
952906,1824856,552954120290212,1,30356
952906,1824856,552954220290212,1,30356
952906,1824856,552954320290212,1,30356
952906,1824856,552954420290212,1,30356
952906,1824856,552954520290212,1,30356
952906,1824856,552954620290212,1,30356
952906,1824856,552954720290212,1,30356
952906,1824856,552954820290212,1,30356
952906,1824856,552954920290212,1,30356
952906,1824856,552955020290212,1,30356
952906,1824856,552955120290212,1,30356
952906,1824856,552955220290212,1,30356
952906,1824856,552955320290212,1,30356
952906,1824856,552955420290212,1,30356
952906,1824856,552955520290212,1,30356
952906,1824856,552955620290212,1,30356
952906,1824856,552955720290212,1,30356
952906,1824856,552955820290212,1,30356
952906,1824856,552955920290212,1,30356
952906,1824856,552956020290212,1,30356
952906,1824856,552956120290212,1,30356
952906,1824856,552956220290212,1,30356
952906,1824856,552956320290212,1,30356
952906,1824856,552956420290212,1,30356
952906,1824856,552956520290212,1,30356
952906,1824856,552956620290212,1,30356
952906,1824856,552956720290212,1,30356
952906,1824856,552956820290212,1,30356
952906,1824856,552956920290212,1,30356
952906,1824856,552957020290212,1,30356
952906,1824856,552957120290212,1,30356
952906,1824856,552957220290212,1,30356
952906,1824856,552957320290212,1,30356
952906,1824857,553010620290212,1,30356
952906,1824857,553010720290212,1,30356
952906,1824857,553010820290212,1,30356
952906,1824857,553010920290212,1,30356
952906,1824857,553011020290212,1,30356
952906,1824857,553011120290212,1,30356
952906,1824857,553011220290212,1,30356
952906,1824857,553011320290212,1,30356
952906,1824857,553011420290212,1,30356
952906,1824857,553011520290212,1,30356
952906,1824857,553011620290212,1,30356
952906,1824857,553011720290212,1,30356
952906,1824857,553011820290212,1,30356
952906,1824857,553011920290212,1,30356
952906,1824857,553012020290212,1,30356
952906,1824857,553012120290212,1,30356
952906,1824857,553012220290212,1,30356
952906,1824857,553012320290212,1,30356
952906,1824857,553012420290212,1,30356
952906,1824857,553012520290212,1,30356
952906,1824857,553012620290212,1,30356
952906,1824857,553012720290212,1,30356
952906,1824857,553012820290212,1,30356
952906,1824857,553012920290212,1,30356
952906,1824857,553013020290212,1,30356
952906,1824857,553013120290212,1,30356
952906,1824857,553013220290212,1,30356
952906,1824857,553013320290212,1,30356
952906,1824857,553013420290212,1,30356
952906,1824857,553013520290212,1,30356
952906,1824857,553013620290212,1,30356
952906,1824857,553013720290212,1,30356
952906,1824857,553013820290212,1,30356
952906,1824857,553013920290212,1,30356
952906,1824857,553014020290212,1,30356
952906,1824857,553014120290212,1,30356
952906,1824857,553014220290212,1,30356
952906,1824857,553014320290212,1,30356
952906,1824857,553014420290212,1,30356
952906,1824857,553014520290212,1,30356
952906,1824857,553014620290212,1,30356
952906,1824857,553014720290212,1,30356
952906,1824857,553014820290212,1,30356
952906,1824857,553014920290212,1,30356
952906,1824857,553015020290212,1,30356
952906,1824857,553015120290212,1,30356
952906,1824857,553015220290212,1,30356
952906,1824857,553015320290212,1,30356
952906,1824857,553015420290212,1,30356
952906,1824857,553015520290212,1,30356
952906,1824857,553015620290212,1,30356
952906,1824857,553015720290212,1,30356
952906,1824857,553015820290212,1,30356
952906,1824857,553015920290212,1,30356
952906,1824857,553016020290212,1,30356
952906,1824857,553016120290212,1,30356
952906,1824857,553016220290212,1,30356
952906,1824857,553016320290212,1,30356
952906,1824857,553016420290212,1,30356
952906,1824857,553016520290212,1,30356
952906,1824857,553016620290212,1,30356
952906,1824857,553016720290212,1,30356
952906,1824857,553016820290212,1,30356
952906,1824857,553016920290212,1,30356
952906,1824857,553017020290212,1,30356
952906,1824857,553017120290212,1,30356
952906,1824857,553017220290212,1,30356
952906,1824857,553017320290212,1,30356
952906,1824857,553017420290212,1,30356
952906,1824857,553017520290212,1,30356
952906,1824857,553017620290212,1,30356
952906,1824857,553017720290212,1,30356
952906,1824857,553017820290212,1,30356
952906,1824857,553017920290212,1,30356
952906,1824857,553018020290212,1,30356
952906,1824857,553018120290212,1,30356
952906,1824857,553018220290212,1,30356
952906,1824857,553018320290212,1,30356
952906,1824857,553018420290212,1,30356
952906,1824857,553018520290212,1,30356
952906,1824857,553018620290212,1,30356
952906,1824857,553018720290212,1,30356
952906,1824857,553018820290212,1,30356
952906,1824857,553018920290212,1,30356
952906,1824857,553019020290212,1,30356
952906,1824857,553019120290212,1,30356
952906,1824857,553019220290212,1,30356
952906,1824857,553019320290212,1,30356
952906,1824857,553019420290212,1,30356
952906,1824857,553019520290212,1,30356
952906,1824857,553019620290212,1,30356
952906,1824857,553019720290212,1,30356
952906,1824857,553019820290212,1,30356
952906,1824857,553019920290212,1,30356
952906,1824857,553020020290212,1,30356
952906,1824857,553020120290212,1,30356
952906,1824857,553020220290212,1,30356
952906,1824857,553020320290212,1,30356
952906,1824857,553020420290212,1,30356
952906,1824857,553020520290212,1,30356
952907,1824858,553030621290212,1,30357
952907,1824858,553030721290212,1,30357
952907,1824858,553030821290212,1,30357
952907,1824858,553030921290212,1,30357
952907,1824858,553031021290212,1,30357
952907,1824858,553031121290212,1,30357
952907,1824858,553031221290212,1,30357
952907,1824858,553031321290212,1,30357
952907,1824858,553031421290212,1,30357
952907,1824858,553031521290212,1,30357
952907,1824858,553031621290212,1,30357
952907,1824858,553031721290212,1,30357
952907,1824858,553031821290212,1,30357
952907,1824858,553031921290212,1,30357
952907,1824858,553032021290212,1,30357
952907,1824858,553032121290212,1,30357
952907,1824858,553032221290212,1,30357
952907,1824858,553032321290212,1,30357
952907,1824858,553032421290212,1,30357
952908,1824859,552264710290212,0,30883
952908,1824859,552264810290212,0,30883
952908,1824859,552264910290212,0,30883
952908,1824859,552265010290212,0,30883
952908,1824859,552265110290212,0,30883
952908,1824859,552265210290212,0,30883
952908,1824859,552265310290212,0,30883
952908,1824859,552265410290212,0,30883
952908,1824859,552265510290212,0,30883
952908,1824859,552265610290212,0,30883
952908,1824859,552265710290212,0,30883
952908,1824859,552265810290212,0,30883
952908,1824859,552265910290212,0,30883
952908,1824859,552266010290212,0,30883
952908,1824859,552266110290212,0,30883
952908,1824859,552266210290212,0,30883
952908,1824859,552266310290212,0,30883
952908,1824859,552266410290212,0,30883
952908,1824859,552266510290212,0,30883
952908,1824859,552266610290212,0,30883
952908,1824859,552266710290212,0,30883
952908,1824859,552266810290212,0,30883
952908,1824859,552266910290212,0,30883
952908,1824859,552267010290212,0,30883
952908,1824859,552267110290212,0,30883
952908,1824859,552267210290212,0,30883
952908,1824859,552267310290212,0,30883
952908,1824859,552267410290212,0,30883
952908,1824859,552267510290212,0,30883
952908,1824859,552267610290212,0,30883
952908,1824859,552267710290212,0,30883
952908,1824859,552267810290212,0,30883
952908,1824859,552267910290212,0,30883
952908,1824859,552268010290212,0,30883
952908,1824859,552268110290212,0,30883
952908,1824859,552268210290212,0,30883
952908,1824859,552268310290212,0,30883
952908,1824859,552268410290212,0,30883
952908,1824859,552268510290212,0,30883
952908,1824859,552268610290212,0,30883
952908,1824859,552268710290212,0,30883
952908,1824859,552268810290212,0,30883
952908,1824859,552268910290212,0,30883
952908,1824859,552269010290212,0,30883
952908,1824859,552269110290212,0,30883
952908,1824859,552269210290212,0,30883
952908,1824859,552269310290212,0,30883
952908,1824859,552269410290212,0,30883
952908,1824859,552269510290212,0,30883
952908,1824859,552269610290212,0,30883
952908,1824859,552269710290212,0,30883
952908,1824859,552269810290212,0,30883
952908,1824859,552269910290212,0,30883
952908,1824859,552270010290212,0,30883
952908,1824859,552270110290212,0,30883
952908,1824859,552270210290212,0,30883
952908,1824859,552270310290212,0,30883
952908,1824859,552270410290212,0,30883
952908,1824859,552270510290212,0,30883
952908,1824859,552270610290212,0,30883
952908,1824859,552270710290212,0,30883
952908,1824859,552270810290212,0,30883
952908,1824859,552270910290212,0,30883
952908,1824859,552271010290212,0,30883
952908,1824859,552271110290212,0,30883
952908,1824859,552271210290212,0,30883
952908,1824859,552271310290212,0,30883
952908,1824859,552271410290212,0,30883
952908,1824859,552271510290212,0,30883
952908,1824859,552271610290212,0,30883
952908,1824859,552271710290212,0,30883
952908,1824859,552271810290212,0,30883
952908,1824859,552271910290212,0,30883
952908,1824859,552272010290212,0,30883
952908,1824859,552272110290212,0,30883
952908,1824859,552272210290212,0,30883
952908,1824859,552272310290212,0,30883
952908,1824859,552272410290212,0,30883
952908,1824859,552272510290212,0,30883
952908,1824859,552272610290212,0,30883
952908,1824859,552272710290212,0,30883
952908,1824859,552272810290212,0,30883
952908,1824859,552272910290212,0,30883
